YEAR,MONTH,DAY,HOUR,NO2
2018,08,18,13,13.2
2018,08,18,14,10.7
2018,08,18,15,12.0
2018,08,18,16,8.8
2018,08,18,17,13.9
2018,08,18,18,24.1
2018,08,18,19,18.7
2018,08,18,20,27.9
2018,08,18,21,26.2
2018,08,18,22,19.9
2018,08,18,23,15.3
2018,08,19,00,17.2
2018,08,19,01,13.4
2018,08,19,02,15.3
2018,08,19,03,13.4
2018,08,19,04,14.1
2018,08,19,05,13.8
2018,08,19,06,14.5
2018,08,19,07,21.2
2018,08,19,08,14.9
2018,08,19,09,14.9
2018,08,19,10,13.6
2018,08,19,11,8.4
2018,08,19,12,13.4
2018,08,19,13,13.2
2018,08,19,14,7.1
2018,08,19,15,9.4
2018,08,19,16,14.5
2018,08,19,17,20.6
2018,08,19,18,17.2
2018,08,19,19,16.8
2018,08,19,20,22.0
2018,08,19,21,19.5
2018,08,19,22,20.4
2018,08,19,23,24.6
2018,08,20,00,28.7
2018,08,20,01,26.7
2018,08,20,02,25.4
2018,08,20,03,24.4
2018,08,20,04,10.5
2018,08,20,05,7.1
2018,08,20,06,4.0
2018,08,20,07,3.6
2018,08,20,08,1.1
2018,08,20,09,2.1
2018,08,20,10,2.1
2018,08,20,11,1.3
2018,08,20,12,1.0
2018,08,20,13,0.8
2018,08,20,14,0.8
2018,08,20,15,1.9
2018,08,20,16,1.3
2018,08,20,17,1.5
2018,08,20,18,1.0
2018,08,20,19,1.7
2018,08,20,20,4.6
2018,08,20,21,4.0
2018,08,20,22,7.6
2018,08,20,23,19.7
2018,08,21,00,9.9
2018,08,21,01,9.9
2018,08,21,02,17.6
2018,08,21,03,30.8
2018,08,21,04,27.5
2018,08,21,05,39.0
2018,08,21,06,40.3
2018,08,21,07,29.0
2018,08,21,08,31.3
2018,08,21,09,28.7
2018,08,21,10,27.7
2018,08,21,11,22.7
2018,08,21,12,23.9
2018,08,21,13,33.6
2018,08,21,14,17.4
2018,08,21,15,22.7
2018,08,21,16,19.7
2018,08,21,17,10.3
2018,08,21,18,11.8
2018,08,21,19,12.6
2018,08,21,20,21.8
2018,08,21,21,65.1
2018,08,21,22,58.1
2018,08,21,23,54.6
2018,08,22,00,54.6
2018,08,22,01,56.0
2018,08,22,02,47.2
2018,08,22,03,42.8
2018,08,22,04,30.9
2018,08,22,05,20.2
2018,08,22,06,30.0
2018,08,22,07,22.2
2018,08,22,08,12.2
2018,08,22,09,15.3
2018,08,22,10,14.5
2018,08,22,11,11.7
2018,08,22,12,9.7
2018,08,22,13,15.1
2018,08,22,14,18.9
2018,08,22,15,19.7
2018,08,22,16,23.7
2018,08,22,17,27.9
2018,08,22,18,18.1
2018,08,22,19,21.4
2018,08,22,20,38.0
2018,08,22,21,37.2
2018,08,22,22,36.1
2018,08,22,23,31.9
2018,08,23,00,23.9
2018,08,23,01,29.2
2018,08,23,02,39.2
2018,08,23,03,26.5
2018,08,23,04,24.6
2018,08,23,05,23.7
2018,08,23,06,20.1
2018,08,23,07,19.7
2018,08,23,08,18.3
2018,08,23,09,22.5
2018,08,23,10,16.2
2018,08,23,11,23.3
2018,08,23,12,17.0
2018,08,23,13,9.4
2018,08,23,14,11.5
2018,08,23,15,9.6
2018,08,23,16,9.6
2018,08,23,17,20.2
2018,08,23,18,15.5
2018,08,23,19,9.2
2018,08,23,20,5.0
2018,08,23,21,3.1
2018,08,23,22,9.4
2018,08,23,23,38.0
2018,08,24,00,25.4
2018,08,24,01,20.4
2018,08,24,02,11.5
2018,08,24,03,2.9
2018,08,24,04,2.7
2018,08,24,05,5.9
2018,08,24,06,5.2
2018,08,24,07,7.4
2018,08,24,08,8.0
2018,08,24,09,8.4
2018,08,24,10,5.0
2018,08,24,11,5.0
2018,08,24,12,5.5
2018,08,24,13,9.2
2018,08,24,14,9.0
2018,08,24,15,19.7
2018,08,24,16,17.0
2018,08,24,17,23.7
2018,08,24,18,22.5
2018,08,24,19,22.7
2018,08,24,20,19.3
2018,08,24,21,9.0
2018,08,24,22,30.4
2018,08,24,23,17.2
2018,08,25,00,8.0
2018,08,25,01,5.2
2018,08,25,02,27.3
2018,08,25,03,36.7
2018,08,25,04,2.5
2018,08,25,05,2.3
2018,08,25,06,8.0
2018,08,25,07,19.5
2018,08,25,08,9.0
2018,08,25,09,4.4
2018,08,25,10,5.3
2018,08,25,11,2.7
2018,08,25,12,2.1
2018,08,25,13,9.0
2018,08,25,14,14.9
2018,08,25,15,9.4
2018,08,25,16,2.5
2018,08,25,17,1.7
2018,08,25,18,1.7
2018,08,25,19,2.1
2018,08,25,20,1.5
2018,08,25,21,1.9
2018,08,25,22,2.1
2018,08,25,23,1.9
2018,08,26,00,1.3
2018,08,26,01,2.1
2018,08,26,02,2.3
2018,08,26,03,19.3
2018,08,26,04,29.4
2018,08,26,05,25.4
2018,08,26,06,29.2
2018,08,26,07,32.3
2018,08,26,08,26.7
2018,08,26,09,20.8
2018,08,26,10,16.8
2018,08,26,11,14.9
2018,08,26,12,16.4
2018,08,26,13,16.0
2018,08,26,14,13.2
2018,08,26,15,17.0
2018,08,26,16,21.4
2018,08,26,17,18.3
2018,08,26,18,23.3
2018,08,26,19,21.6
2018,08,26,20,18.1
2018,08,26,21,16.6
2018,08,26,22,13.2
2018,08,26,23,12.2
2018,08,27,00,18.3
2018,08,27,01,15.1
2018,08,27,02,18.9
2018,08,27,03,24.1
2018,08,27,04,25.0
2018,08,27,05,26.7
2018,08,27,06,23.1
2018,08,27,07,20.8
2018,08,27,08,12.8
2018,08,27,09,10.5
2018,08,27,10,12.0
2018,08,27,11,5.3
2018,08,27,12,14.9
2018,08,27,13,14.9
2018,08,27,14,9.6
2018,08,27,15,9.4
2018,08,27,16,23.1
2018,08,27,17,15.7
2018,08,27,18,9.0
2018,08,27,19,20.2
2018,08,27,20,30.9
2018,08,27,21,24.3
2018,08,27,22,21.6
2018,08,27,23,24.6
2018,08,28,00,23.1
2018,08,28,01,17.8
2018,08,28,02,23.7
2018,08,28,03,11.8
2018,08,28,04,12.2
2018,08,28,05,26.5
2018,08,28,06,28.5
2018,08,28,07,24.8
2018,08,28,08,26.9
2018,08,28,09,25.0
2018,08,28,10,13.8
2018,08,28,11,16.8
2018,08,28,12,17.8
2018,08,28,13,19.1
2018,08,28,14,23.5
2018,08,28,15,24.4
2018,08,28,16,21.8
2018,08,28,17,30.0
2018,08,28,18,26.0
2018,08,28,19,31.3
2018,08,28,20,61.9
2018,08,28,21,95.9
2018,08,28,22,95.1
2018,08,28,23,66.3
2018,08,29,00,58.4
2018,08,29,01,44.9
2018,08,29,02,41.1
2018,08,29,03,45.1
2018,08,29,04,43.2
2018,08,29,05,49.5
2018,08,29,06,40.7
2018,08,29,07,43.2
2018,08,29,08,49.7
2018,08,29,09,35.0
2018,08,29,10,43.9
2018,08,29,11,14.3
2018,08,29,12,14.5
2018,08,29,13,8.0
2018,08,29,14,3.8
2018,08,29,15,4.0
2018,08,29,16,5.3
2018,08,29,17,13.6
2018,08,29,18,10.5
2018,08,29,19,2.3
2018,08,29,20,3.6
2018,08,29,21,3.2
2018,08,29,22,4.8
2018,08,29,23,2.9
2018,08,30,00,1.3
2018,08,30,01,1.0
2018,08,30,02,1.5
2018,08,30,03,1.0
2018,08,30,04,1.0
2018,08,30,05,0.8
2018,08,30,06,1.0
2018,08,30,07,1.9
2018,08,30,08,1.5
2018,08,30,09,2.3
2018,08,30,10,1.1
2018,08,30,11,1.7
2018,08,30,12,1.5
2018,08,30,13,1.3
2018,08,30,14,1.0
2018,08,30,15,1.7
2018,08,30,16,0.8
2018,08,30,17,1.1
2018,08,30,18,2.9
2018,08,30,19,4.4
2018,08,30,20,5.0
2018,08,30,21,11.8
2018,08,30,22,33.6
2018,08,30,23,37.8
2018,09,01,00,50.6
2018,09,01,01,40.7
2018,09,01,02,36.7
2018,09,01,03,33.0
2018,09,01,04,59.4
2018,09,01,05,51.8
2018,09,01,06,50.8
2018,09,01,07,57.3
2018,09,01,08,55.2
2018,09,01,09,27.5
2018,09,01,10,30.0
2018,09,01,11,21.6
2018,09,01,12,15.3
2018,09,01,13,14.7
2018,09,01,14,17.4
2018,09,01,15,13.9
2018,09,01,16,12.6
2018,09,01,17,10.7
2018,09,01,18,6.1
2018,09,01,19,6.1
2018,09,01,20,15.9
2018,09,01,21,29.8
2018,09,01,22,52.5
2018,09,01,23,42.6
2018,09,02,00,33.6
2018,09,02,01,33.8
2018,09,02,02,30.0
2018,09,02,03,25.2
2018,09,02,04,31.7
2018,09,02,05,23.5
2018,09,02,06,58.3
2018,09,02,07,42.0
2018,09,02,08,22.3
2018,09,02,09,24.8
2018,09,02,10,13.6
2018,09,02,11,11.3
2018,09,02,12,6.5
2018,09,02,13,8.2
2018,09,02,14,3.4
2018,09,02,15,12.0
2018,09,02,16,10.9
2018,09,02,17,10.9
2018,09,02,18,9.9
2018,09,02,19,15.3
2018,09,02,20,29.6
2018,09,02,21,29.2
2018,09,02,22,25.0
2018,09,02,23,18.7
2018,09,03,00,12.4
2018,09,03,01,9.0
2018,09,03,02,9.2
2018,09,03,03,9.6
2018,09,03,04,10.9
2018,09,03,05,16.2
2018,09,03,06,16.2
2018,09,03,07,22.0
2018,09,03,08,7.6
2018,09,03,09,4.2
2018,09,03,10,7.6
2018,09,03,11,9.0
2018,09,03,12,5.3
2018,09,03,13,3.1
2018,09,03,14,4.2
2018,09,03,15,4.9
2018,09,03,16,6.1
2018,09,03,17,3.5
2018,09,03,18,1.9
2018,09,03,19,4.5
2018,09,03,20,7.4
2018,09,03,21,2.2
2018,09,03,22,3.3
2018,09,03,23,1.9
2018,09,04,00,4.7
2018,09,04,01,4.5
2018,09,04,02,7.9
2018,09,04,03,2.8
2018,09,04,04,3.4
2018,09,04,05,2.0
2018,09,04,06,3.3
2018,09,04,07,4.7
2018,09,04,08,3.8
2018,09,04,09,3.0
2018,09,04,10,9.5
2018,09,04,11,5.0
2018,09,04,12,5.6
2018,09,04,13,4.4
2018,09,04,14,6.1
2018,09,04,15,3.4
2018,09,04,16,3.4
2018,09,04,17,6.9
2018,09,04,18,5.6
2018,09,04,19,6.6
2018,09,04,20,9.5
2018,09,04,21,16.6
2018,09,04,22,12.7
2018,09,04,23,12.4
2018,09,05,00,3.9
2018,09,05,01,7.8
2018,09,05,02,10.8
2018,09,05,03,8.6
2018,09,05,04,8.3
2018,09,05,05,8.0
2018,09,05,06,8.3
2018,09,05,07,21.2
2018,09,05,08,14.6
2018,09,05,10,26.9
2018,09,05,11,19.9
2018,09,05,12,19.3
2018,09,05,13,17.4
2018,09,05,14,18.5
2018,09,05,15,12.6
2018,09,05,16,11.7
2018,09,05,17,19.9
2018,09,05,18,27.5
2018,09,05,19,32.9
2018,09,05,20,13.2
2018,09,05,21,5.0
2018,09,05,22,6.1
2018,09,05,23,8.6
2018,09,06,00,4.4
2018,09,06,01,5.0
2018,09,06,02,4.4
2018,09,06,03,6.7
2018,09,06,04,3.8
2018,09,06,05,5.2
2018,09,06,06,4.2
2018,09,06,07,3.2
2018,09,06,08,3.6
2018,09,06,09,3.6
2018,09,06,10,3.1
2018,09,06,11,1.7
2018,09,06,12,2.5
2018,09,06,13,2.9
2018,09,06,14,1.5
2018,09,06,15,1.7
2018,09,06,16,1.9
2018,09,06,17,1.9
2018,09,06,18,1.5
2018,09,06,19,2.5
2018,09,06,20,3.1
2018,09,06,21,10.9
2018,09,06,22,23.9
2018,09,06,23,50.8
2018,09,07,00,20.6
2018,09,07,01,15.5
2018,09,07,02,19.5
2018,09,07,03,9.9
2018,09,07,04,3.1
2018,09,07,05,3.1
2018,09,07,06,9.4
2018,09,07,07,13.6
2018,09,07,08,11.8
2018,09,07,09,11.7
2018,09,07,12,6.7
2018,09,07,13,7.4
2018,09,07,14,11.5
2018,09,07,15,22.7
2018,09,07,16,16.8
2018,09,07,17,22.9
2018,09,07,18,34.8
2018,09,07,19,27.3
2018,09,07,20,25.6
2018,09,07,21,25.2
2018,09,07,22,17.4
2018,09,07,23,16.0
2018,09,08,00,9.7
2018,09,08,01,17.6
2018,09,08,02,14.3
2018,09,08,03,15.1
2018,09,08,04,33.4
2018,09,08,05,36.7
2018,09,08,06,26.4
2018,09,08,07,21.2
2018,09,08,08,25.0
2018,09,08,09,25.8
2018,09,08,10,17.4
2018,09,08,11,7.3
2018,09,08,12,9.4
2018,09,08,13,14.5
2018,09,08,14,14.5
2018,09,08,15,19.7
2018,09,08,16,13.9
2018,09,08,17,15.3
2018,09,08,18,17.6
2018,09,08,19,23.9
2018,09,08,20,28.1
2018,09,08,21,13.8
2018,09,08,22,16.0
2018,09,08,23,18.0
2018,09,09,00,19.7
2018,09,09,01,20.8
2018,09,09,02,15.3
2018,09,09,03,13.9
2018,09,09,04,19.3
2018,09,09,05,23.1
2018,09,09,06,20.1
2018,09,09,07,20.4
2018,09,09,08,15.3
2018,09,09,09,10.3
2018,09,09,10,13.4
2018,09,09,11,13.6
2018,09,09,12,11.8
2018,09,09,13,10.5
2018,09,09,14,9.9
2018,09,09,15,9.6
2018,09,09,16,24.6
2018,09,09,17,24.4
2018,09,09,18,33.2
2018,09,09,19,50.2
2018,09,09,20,31.3
2018,09,09,21,37.8
2018,09,09,22,29.2
2018,09,09,23,36.1
2018,09,10,00,36.1
2018,09,10,01,45.3
2018,09,10,02,23.7
2018,09,10,03,27.3
2018,09,10,04,23.3
2018,09,10,05,31.7
2018,09,10,06,21.2
2018,09,10,07,13.2
2018,09,10,08,20.8
2018,09,10,09,20.1
2018,09,10,10,13.8
2018,09,10,11,17.8
2018,09,10,12,17.2
2018,09,10,13,19.3
2018,09,10,14,19.3
2018,09,10,15,25.0
2018,09,10,16,22.3
2018,09,10,17,20.1
2018,09,10,18,22.2
2018,09,10,19,23.1
2018,09,10,20,36.5
2018,09,10,21,24.6
2018,09,10,22,17.0
2018,09,10,23,21.8
2018,09,11,00,30.6
2018,09,11,01,28.8
2018,09,11,02,27.9
2018,09,11,03,23.7
2018,09,11,04,25.4
2018,09,11,05,28.3
2018,09,11,06,21.8
2018,09,11,07,26.9
2018,09,11,08,23.5
2018,09,11,09,23.5
2018,09,11,10,12.8
2018,09,11,11,13.4
2018,09,11,12,19.5
2018,09,11,13,12.8
2018,09,11,14,19.3
2018,09,11,15,20.2
2018,09,11,16,18.7
2018,09,11,17,18.1
2018,09,11,18,13.9
2018,09,11,19,16.0
2018,09,11,20,22.0
2018,09,11,21,20.1
2018,09,11,22,23.7
2018,09,11,23,22.7
2018,09,12,00,29.0
2018,09,12,01,22.2
2018,09,12,02,16.8
2018,09,12,03,28.3
2018,09,12,04,26.7
2018,09,12,05,27.3
2018,09,12,06,3.4
2018,09,12,07,2.9
2018,09,12,08,2.1
2018,09,12,09,2.1
2018,09,12,10,3.4
2018,09,12,11,4.0
2018,09,12,12,2.9
2018,09,12,13,2.3
2018,09,12,14,2.5
2018,09,12,15,1.5
2018,09,12,16,2.3
2018,09,12,17,3.6
2018,09,12,18,14.5
2018,09,12,19,18.0
2018,09,12,20,28.1
2018,09,12,21,16.8
2018,09,12,22,13.8
2018,09,12,23,19.1
2018,09,13,00,29.0
2018,09,13,01,27.9
2018,09,13,02,25.4
2018,09,13,03,22.9
2018,09,13,04,33.4
2018,09,13,05,38.8
2018,09,13,06,60.2
2018,09,13,07,102.2
2018,09,13,08,59.2
2018,09,13,09,24.6
2018,09,13,10,7.3
2018,09,13,11,5.9
2018,09,13,12,7.4
2018,09,13,13,3.6
2018,09,13,14,2.3
2018,09,13,15,2.5
2018,09,13,16,3.4
2018,09,13,17,3.1
2018,09,13,18,5.2
2018,09,13,19,14.9
2018,09,13,20,5.7
2018,09,13,21,11.7
2018,09,13,22,77.9
2018,09,13,23,83.1
2018,09,14,00,57.1
2018,09,14,01,62.6
2018,09,14,02,40.5
2018,09,14,03,28.3
2018,09,14,04,31.9
2018,09,14,05,39.5
2018,09,14,06,36.7
2018,09,14,07,35.0
2018,09,14,08,27.7
2018,09,14,09,25.6
2018,09,14,10,23.5
2018,09,14,11,23.9
2018,09,14,12,27.9
2018,09,14,13,22.0
2018,09,14,14,20.1
2018,09,14,15,27.5
2018,09,14,16,14.7
2018,09,14,17,24.8
2018,09,14,18,18.7
2018,09,14,19,33.2
2018,09,14,20,34.6
2018,09,14,21,34.6
2018,09,14,22,26.9
2018,09,14,23,21.4
2018,09,15,00,23.7
2018,09,15,01,22.2
2018,09,15,02,24.1
2018,09,15,03,21.4
2018,09,15,04,16.4
2018,09,15,05,8.0
2018,09,15,06,6.3
2018,09,15,07,7.1
2018,09,15,08,17.0
2018,09,15,09,8.4
2018,09,15,10,13.8
2018,09,15,11,12.8
2018,09,15,12,7.1
2018,09,15,13,22.2
2018,09,15,14,14.7
2018,09,15,15,10.5
2018,09,15,16,7.4
2018,09,15,17,18.1
2018,09,15,18,19.1
2018,09,15,19,14.1
2018,09,15,20,29.4
2018,09,15,21,25.0
2018,09,15,22,28.7
2018,09,15,23,22.9
2018,09,16,00,40.9
2018,09,16,01,44.1
2018,09,16,02,48.3
2018,09,16,03,45.1
2018,09,16,04,52.1
2018,09,16,05,55.8
2018,09,16,06,47.6
2018,09,16,07,39.2
2018,09,16,08,35.9
2018,09,16,09,30.4
2018,09,16,10,22.0
2018,09,16,11,22.5
2018,09,16,12,12.0
2018,09,16,13,11.8
2018,09,16,14,16.4
2018,09,16,15,15.1
2018,09,16,16,23.1
2018,09,16,17,29.2
2018,09,16,18,45.5
2018,09,16,19,28.1
2018,09,16,20,32.5
2018,09,16,21,20.8
2018,09,16,22,34.8
2018,09,16,23,33.8
2018,09,17,00,43.0
2018,09,17,01,45.5
2018,09,17,02,49.1
2018,09,17,03,40.3
2018,09,17,04,32.9
2018,09,17,05,40.7
2018,09,17,06,33.2
2018,09,17,07,40.7
2018,09,17,08,40.1
2018,09,17,09,33.2
2018,09,17,10,22.7
2018,09,17,11,27.9
2018,09,17,12,22.3
2018,09,17,13,21.0
2018,09,17,14,21.8
2018,09,17,15,29.6
2018,09,17,16,36.9
2018,09,17,17,45.1
2018,09,17,18,53.3
2018,09,17,19,50.2
2018,09,17,20,107.9
2018,09,17,21,110.2
2018,09,17,22,107.7
2018,09,17,23,35.9
2018,09,18,00,32.5
2018,09,18,01,23.9
2018,09,18,02,36.7
2018,09,18,03,31.1
2018,09,18,04,41.6
2018,09,18,05,34.6
2018,09,18,06,58.4
2018,09,18,07,29.0
2018,09,18,08,30.4
2018,09,18,09,19.3
2018,09,18,10,19.3
2018,09,18,11,25.4
2018,09,18,12,17.6
2018,09,18,13,19.1
2018,09,18,14,13.2
2018,09,18,15,18.1
2018,09,18,16,27.7
2018,09,18,17,33.0
2018,09,18,18,38.6
2018,09,18,19,33.0
2018,09,18,20,33.6
2018,09,18,21,26.4
2018,09,18,22,23.1
2018,09,18,23,25.0
2018,09,19,00,36.5
2018,09,19,01,24.6
2018,09,19,02,33.4
2018,09,19,03,22.2
2018,09,19,04,34.2
2018,09,19,05,46.2
2018,09,19,06,45.3
2018,09,19,07,38.4
2018,09,19,08,23.1
2018,09,19,09,21.8
2018,09,19,10,25.2
2018,09,19,11,19.3
2018,09,19,12,15.3
2018,09,19,13,22.5
2018,09,19,14,18.5
2018,09,19,15,15.3
2018,09,19,16,18.5
2018,09,19,17,20.6
2018,09,19,18,29.6
2018,09,19,19,28.7
2018,09,19,20,38.0
2018,09,19,21,36.7
2018,09,19,22,27.1
2018,09,19,23,24.4
2018,09,20,00,27.5
2018,09,20,01,24.1
2018,09,20,02,35.3
2018,09,20,03,31.7
2018,09,20,04,34.8
2018,09,20,05,34.0
2018,09,20,06,37.8
2018,09,20,07,33.8
2018,09,20,08,21.0
2018,09,20,09,22.2
2018,09,20,10,24.1
2018,09,20,11,30.4
2018,09,20,12,20.8
2018,09,20,13,21.8
2018,09,20,14,11.8
2018,09,20,15,17.6
2018,09,20,16,34.6
2018,09,20,17,66.1
2018,09,20,18,35.1
2018,09,20,19,54.6
2018,09,20,20,45.3
2018,09,20,21,40.7
2018,09,20,22,27.3
2018,09,20,23,28.8
2018,09,21,00,18.0
2018,09,21,01,10.9
2018,09,21,02,11.8
2018,09,21,03,16.0
2018,09,21,04,14.9
2018,09,21,05,11.3
2018,09,21,06,16.0
2018,09,21,07,17.0
2018,09,21,08,8.2
2018,09,21,09,13.8
2018,09,21,10,9.4
2018,09,21,11,5.5
2018,09,21,12,6.7
2018,09,21,13,20.6
2018,09,21,14,20.1
2018,09,21,15,24.4
2018,09,21,16,27.1
2018,09,21,17,19.3
2018,09,21,18,19.3
2018,09,21,19,17.4
2018,09,21,20,18.9
2018,09,21,21,13.8
2018,09,21,22,15.9
2018,09,21,23,7.3
2018,09,22,00,22.9
2018,09,22,01,6.5
2018,09,22,02,4.4
2018,09,22,03,11.7
2018,09,22,04,6.1
2018,09,22,05,8.8
2018,09,22,06,23.7
2018,09,22,07,32.5
2018,09,22,08,16.4
2018,09,22,09,28.8
2018,09,22,10,22.9
2018,09,22,11,31.5
2018,09,22,12,25.4
2018,09,22,13,30.0
2018,09,22,14,22.2
2018,09,22,15,37.8
2018,09,22,16,23.1
2018,09,22,17,25.0
2018,09,22,18,27.9
2018,09,22,19,15.9
2018,09,22,20,12.6
2018,09,22,21,19.1
2018,09,22,22,21.0
2018,09,22,23,26.4
2018,09,23,00,12.6
2018,09,23,01,19.7
2018,09,23,02,44.7
2018,09,23,03,36.5
2018,09,23,04,49.9
2018,09,23,05,44.3
2018,09,23,06,27.7
2018,09,23,07,29.4
2018,09,23,08,35.7
2018,09,23,09,46.2
2018,09,23,10,23.7
2018,09,23,11,24.8
2018,09,23,12,26.0
2018,09,23,13,16.6
2018,09,23,14,2.5
2018,09,23,15,0.6
2018,09,23,16,1.9
2018,09,23,17,0.8
2018,09,23,18,0.8
2018,09,23,19,1.5
2018,09,23,20,0.8
2018,09,23,21,0.4
2018,09,23,22,0.2
2018,09,23,23,0.0
2018,09,24,00,0.2
2018,09,24,01,0.2
2018,09,24,02,1.0
2018,09,24,03,-0.2
2018,09,24,04,0.8
2018,09,24,05,0.4
2018,09,24,06,2.3
2018,09,24,07,1.7
2018,09,24,08,3.1
2018,09,24,09,4.8
2018,09,24,10,2.3
2018,09,24,11,1.3
2018,09,24,12,1.5
2018,09,24,13,1.9
2018,09,24,14,1.5
2018,09,24,15,1.1
2018,09,24,16,0.8
2018,09,24,17,1.1
2018,09,24,18,1.7
2018,09,24,19,1.3
2018,09,24,20,1.7
2018,09,24,21,1.5
2018,09,24,22,1.7
2018,09,24,23,1.7
2018,09,25,00,0.8
2018,09,25,01,0.6
2018,09,25,02,1.1
2018,09,25,03,1.5
2018,09,25,04,4.2
2018,09,25,05,70.9
2018,09,25,06,82.9
2018,09,25,07,64.6
2018,09,25,08,56.5
2018,09,25,09,32.3
2018,09,25,10,26.5
2018,09,25,11,26.9
2018,09,25,12,35.5
2018,09,25,13,39.7
2018,09,25,14,30.2
2018,09,25,15,20.2
2018,09,25,16,12.4
2018,09,25,17,7.4
2018,09,25,18,10.5
2018,09,25,19,48.5
2018,09,25,20,71.1
2018,09,25,21,109.3
2018,09,25,22,83.3
2018,09,25,23,52.9
2018,09,26,00,41.1
2018,09,26,01,50.6
2018,09,26,02,50.8
2018,09,26,03,39.5
2018,09,26,04,58.6
2018,09,26,05,51.6
2018,09,26,06,52.3
2018,09,26,07,40.1
2018,09,26,08,35.3
2018,09,26,09,33.2
2018,09,26,10,30.9
2018,09,26,11,30.6
2018,09,26,12,29.6
2018,09,26,13,30.0
2018,09,26,14,23.1
2018,09,26,15,15.5
2018,09,26,16,26.4
2018,09,26,17,27.9
2018,09,26,18,35.5
2018,09,26,19,66.3
2018,09,26,20,53.3
2018,09,26,21,50.6
2018,09,26,22,45.6
2018,09,26,23,59.4
2018,09,27,00,64.6
2018,09,27,01,48.5
2018,09,27,02,52.7
2018,09,27,03,55.8
2018,09,27,04,57.3
2018,09,27,05,55.2
2018,09,27,06,51.6
2018,09,27,07,50.6
2018,09,27,08,47.4
2018,09,27,09,41.6
2018,09,27,10,34.0
2018,09,27,11,40.9
2018,09,27,12,20.6
2018,09,27,13,28.5
2018,09,27,14,33.4
2018,09,27,15,39.5
2018,09,27,16,33.0
2018,09,27,17,35.5
2018,09,27,18,50.6
2018,09,27,19,76.0
2018,09,27,20,83.7
2018,09,27,21,81.7
2018,09,27,22,68.0
2018,09,27,23,78.5
2018,09,28,00,62.1
2018,09,28,01,13.0
2018,09,28,02,3.1
2018,09,28,03,3.4
2018,09,28,04,2.1
2018,09,28,05,3.1
2018,09,28,06,14.1
2018,09,28,07,9.4
2018,09,28,08,11.7
2018,09,28,09,10.7
2018,09,28,10,8.4
2018,09,28,11,4.4
2018,09,28,12,2.9
2018,09,28,13,1.7
2018,09,28,14,1.9
2018,09,28,15,1.9
2018,09,28,16,2.7
2018,09,28,17,3.1
2018,09,28,18,3.4
2018,09,28,19,18.9
2018,09,28,20,17.8
2018,09,28,21,24.1
2018,09,28,22,26.5
2018,09,28,23,44.1
2018,09,29,00,53.5
2018,09,29,01,51.2
2018,09,29,02,29.0
2018,09,29,03,52.0
2018,09,29,04,56.0
2018,09,29,05,70.7
2018,09,29,06,60.4
2018,09,29,07,31.9
2018,09,29,08,26.2
2018,09,29,09,33.0
2018,09,29,10,18.0
2018,09,29,11,20.1
2018,09,29,12,20.1
2018,09,29,13,22.3
2018,09,29,14,15.9
2018,09,29,15,19.5
2018,09,29,16,22.0
2018,09,29,17,21.0
2018,09,29,18,29.4
2018,09,29,19,31.1
2018,09,29,20,22.5
2018,09,29,21,70.9
2018,09,29,22,153.9
2018,09,29,23,112.5
2018,10,01,00,2.1
2018,10,01,01,1.7
2018,10,01,02,1.7
2018,10,01,03,1.0
2018,10,01,04,0.8
2018,10,01,05,1.0
2018,10,01,06,1.3
2018,10,01,07,1.9
2018,10,01,08,2.7
2018,10,01,09,1.0
2018,10,01,10,1.1
2018,10,01,11,1.1
2018,10,01,12,1.5
2018,10,01,13,1.3
2018,10,01,14,1.0
2018,10,01,15,1.0
2018,10,01,16,0.8
2018,10,01,17,1.1
2018,10,01,18,1.7
2018,10,01,19,1.1
2018,10,01,20,1.3
2018,10,01,21,1.9
2018,10,01,22,2.7
2018,10,01,23,8.8
2018,10,02,00,13.2
2018,10,02,01,15.3
2018,10,02,02,14.7
2018,10,02,03,33.8
2018,10,02,04,23.3
2018,10,02,05,31.9
2018,10,02,06,25.0
2018,10,02,07,23.3
2018,10,02,08,22.9
2018,10,02,09,11.1
2018,10,02,10,16.8
2018,10,02,11,2.3
2018,10,02,12,1.7
2018,10,02,13,1.5
2018,10,02,14,1.1
2018,10,02,15,1.0
2018,10,02,16,0.8
2018,10,02,17,1.9
2018,10,02,18,2.9
2018,10,02,19,5.7
2018,10,02,20,7.6
2018,10,02,21,9.4
2018,10,02,22,3.8
2018,10,02,23,3.1
2018,10,03,00,3.4
2018,10,03,01,2.5
2018,10,03,02,1.9
2018,10,03,03,0.8
2018,10,03,04,0.8
2018,10,03,05,0.8
2018,10,03,06,0.6
2018,10,03,07,2.1
2018,10,03,08,1.9
2018,10,03,09,1.0
2018,10,03,10,1.0
2018,10,03,11,1.3
2018,10,03,12,4.2
2018,10,03,13,12.2
2018,10,03,14,15.5
2018,10,03,15,29.0
2018,10,03,16,12.0
2018,10,03,17,15.7
2018,10,03,18,15.1
2018,10,03,19,39.3
2018,10,03,20,42.6
2018,10,03,21,32.3
2018,10,03,22,33.6
2018,10,03,23,34.4
2018,10,04,00,44.5
2018,10,04,01,39.3
2018,10,04,02,17.2
2018,10,04,03,22.3
2018,10,04,04,35.9
2018,10,04,05,38.4
2018,10,04,06,41.6
2018,10,04,07,38.0
2018,10,04,08,30.8
2018,10,04,09,31.1
2018,10,04,10,19.9
