YEAR,MONTH,DAY,HOUR,O3
2018,09,19,09,31.3
2018,09,19,10,38.7
2018,09,19,11,49.7
2018,09,19,12,58.6
2018,09,19,13,54.4
2018,09,19,14,63.1
2018,09,19,15,60.5
2018,09,19,16,59.2
2018,09,19,17,54.6
2018,09,19,18,47.5
2018,09,19,19,43.3
2018,09,19,20,41.6
2018,09,19,21,46.2
2018,09,19,22,44.1
2018,09,19,23,44.5
2018,09,20,00,38.7
2018,09,20,01,39.6
2018,09,20,02,29.3
2018,09,20,03,28.6
2018,09,20,04,27.5
2018,09,20,05,30.6
2018,09,20,06,27.2
2018,09,20,07,24.9
2018,09,20,08,34.1
2018,09,20,09,36.0
2018,09,20,10,37.8
2018,09,20,11,43.5
2018,09,20,12,54.1
2018,09,20,13,53.5
2018,09,20,14,62.7
2018,09,20,15,60.4
2018,09,20,16,48.7
2018,09,20,17,18.3
2018,09,20,18,38.3
2018,09,20,19,18.9
2018,09,20,20,29.4
2018,09,20,21,36.0
2018,09,20,22,49.3
2018,09,20,23,45.0
2018,09,21,00,51.5
2018,09,21,01,53.3
2018,09,21,02,53.9
2018,09,21,03,48.7
2018,09,21,04,51.1
2018,09,21,05,52.2
2018,09,21,06,49.2
2018,09,21,07,51.7
2018,09,21,08,57.1
2018,09,21,09,68.7
2018,09,21,10,69.3
2018,09,21,11,67.7
2018,09,21,12,66.6
2018,09,21,13,59.2
2018,09,21,14,54.7
2018,09,21,15,55.0
2018,09,21,16,58.2
2018,09,21,17,60.5
2018,09,21,18,57.2
2018,09,21,19,55.9
2018,09,21,20,52.6
2018,09,21,21,49.5
2018,09,21,22,52.0
2018,09,21,23,59.0
2018,09,22,00,44.8
2018,09,22,01,57.2
2018,09,22,02,57.7
2018,09,22,03,53.4
2018,09,22,04,56.8
2018,09,22,05,53.7
2018,09,22,06,39.3
2018,09,22,07,38.9
2018,09,22,08,47.5
2018,09,22,09,40.7
2018,09,22,10,45.7
2018,09,22,11,41.0
2018,09,22,12,43.1
2018,09,22,13,47.3
2018,09,22,14,52.2
2018,09,22,15,34.5
2018,09,22,16,51.8
2018,09,22,17,48.3
2018,09,22,18,42.7
2018,09,22,19,54.1
2018,09,22,20,49.6
2018,09,22,21,45.8
2018,09,22,22,46.8
2018,09,22,23,40.3
2018,09,23,00,45.9
2018,09,23,01,34.7
2018,09,23,02,11.4
2018,09,23,03,8.9
2018,09,23,05,10.2
2018,09,23,06,22.4
2018,09,23,07,22.6
2018,09,23,08,29.1
2018,09,23,09,17.2
2018,09,23,10,34.3
2018,09,23,11,41.4
2018,09,23,12,42.0
2018,09,23,13,49.6
2018,09,23,14,83.8
2018,09,23,15,75.1
2018,09,23,16,76.9
2018,09,23,17,78.7
2018,09,23,18,70.4
2018,09,23,19,71.5
2018,09,23,20,71.7
2018,09,23,21,75.9
2018,09,23,22,75.0
2018,09,23,23,77.7
2018,09,24,00,74.8
2018,09,24,01,76.2
2018,09,24,02,74.2
2018,09,24,03,73.0
2018,09,24,04,72.2
2018,09,24,05,70.8
2018,09,24,06,64.5
2018,09,24,07,64.8
2018,09,24,08,63.4
2018,09,24,09,59.6
2018,09,24,12,73.4
2018,09,24,13,76.0
2018,09,24,14,76.0
2018,09,24,15,80.9
2018,09,24,16,74.2
2018,09,24,17,71.5
2018,09,24,18,73.0
2018,09,24,19,73.8
2018,09,24,20,74.8
2018,09,24,21,71.4
2018,09,24,22,70.3
2018,09,24,23,69.5
2018,09,25,00,66.5
2018,09,25,01,63.6
2018,09,25,02,56.9
2018,09,25,03,60.1
2018,09,25,04,53.8
2018,09,25,05,12.0
2018,09,25,06,10.0
2018,09,25,07,17.3
2018,09,25,08,22.9
2018,09,25,09,41.2
2018,09,25,10,46.5
2018,09,25,11,46.1
2018,09,25,12,41.5
2018,09,25,13,35.2
2018,09,25,14,42.1
2018,09,25,15,52.3
2018,09,25,16,63.8
2018,09,25,17,68.1
2018,09,25,18,59.2
2018,09,25,19,38.0
2018,09,25,20,27.7
2018,09,25,21,10.5
2018,09,25,22,8.5
2018,09,25,23,24.5
2018,09,26,00,26.5
2018,09,26,01,24.6
2018,09,26,02,18.8
2018,09,26,03,23.7
2018,09,26,04,12.9
2018,09,26,05,18.6
2018,09,26,06,18.3
2018,09,26,07,26.4
2018,09,26,08,39.2
2018,09,26,10,33.9
2018,09,26,11,40.4
2018,09,26,13,50.3
2018,09,26,14,58.2
2018,09,26,15,67.7
2018,09,26,16,63.5
2018,09,26,17,62.3
2018,09,26,18,46.0
2018,09,26,19,18.7
2018,09,26,20,29.2
2018,09,26,21,26.4
2018,09,26,22,27.5
2018,09,26,23,10.2
2018,09,27,00,2.2
2018,09,27,01,11.5
2018,09,27,02,4.3
2018,09,27,03,3.3
2018,09,27,04,0.4
2018,09,27,05,0.0
2018,09,27,06,0.4
2018,09,27,08,17.8
2018,09,27,09,26.0
2018,09,27,10,42.3
2018,09,27,11,46.5
2018,09,27,13,61.2
2018,09,27,14,64.1
2018,09,27,16,75.1
2018,09,27,17,73.9
2018,09,27,18,61.5
2018,09,27,19,36.5
2018,09,27,20,24.0
2018,09,27,21,17.4
2018,09,27,22,27.8
2018,09,27,23,17.5
2018,09,28,00,23.6
2018,09,28,01,52.9
2018,09,28,02,58.4
2018,09,28,03,60.3
2018,09,28,04,63.0
2018,09,28,05,60.8
2018,09,28,06,46.1
2018,09,28,07,50.0
2018,09,28,08,49.4
2018,09,28,09,48.7
2018,09,28,10,50.9
2018,09,28,11,55.2
2018,09,28,12,61.5
2018,09,28,13,63.5
2018,09,28,14,65.3
2018,09,28,15,67.4
2018,09,28,16,66.8
2018,09,28,17,66.5
2018,09,28,18,66.2
2018,09,28,19,53.3
2018,09,28,20,49.4
2018,09,28,21,42.1
2018,09,28,22,39.5
2018,09,28,23,25.2
2018,09,29,00,21.0
2018,09,29,01,20.5
2018,09,29,02,30.5
2018,09,29,03,13.4
2018,09,29,04,10.2
2018,09,29,05,0.5
2018,09,29,06,14.3
2018,09,29,07,36.1
2018,09,29,08,39.1
2018,09,29,09,37.4
2018,09,29,10,47.3
2018,09,29,11,46.0
2018,09,29,12,47.2
2018,09,29,13,50.9
2018,09,29,14,56.1
2018,09,29,15,53.0
2018,09,29,16,52.3
2018,09,29,17,49.1
2018,09,29,18,33.9
2018,09,29,19,29.8
2018,09,29,20,38.5
2018,09,29,21,22.0
2018,09,29,22,0.0
2018,09,29,23,0.0
2018,10,01,00,64.6
2018,10,01,01,63.1
2018,10,01,02,62.0
2018,10,01,03,65.9
2018,10,01,04,63.6
2018,10,01,05,60.0
2018,10,01,06,59.0
2018,10,01,07,61.7
2018,10,01,08,62.7
2018,10,01,09,64.2
2018,10,01,10,64.5
2018,10,01,11,68.1
2018,10,01,12,69.5
2018,10,01,13,70.0
2018,10,01,14,70.3
2018,10,01,15,71.0
2018,10,01,16,69.7
2018,10,01,17,68.7
2018,10,01,18,66.5
2018,10,01,19,66.7
2018,10,01,20,65.8
2018,10,01,21,65.2
2018,10,01,22,62.5
2018,10,01,23,54.8
2018,10,02,00,53.2
2018,10,02,01,51.1
2018,10,02,02,51.2
2018,10,02,03,33.1
2018,10,02,04,41.0
2018,10,02,05,35.4
2018,10,02,06,42.7
2018,10,02,07,40.2
2018,10,02,08,38.2
2018,10,02,09,43.5
2018,10,02,10,40.1
2018,10,02,11,51.3
2018,10,02,12,54.0
2018,10,02,13,61.1
2018,10,02,14,67.5
2018,10,02,15,69.8
2018,10,02,16,69.8
2018,10,02,17,72.1
2018,10,02,18,73.7
2018,10,02,19,69.5
2018,10,02,20,65.3
2018,10,02,21,61.4
2018,10,02,22,65.3
2018,10,02,23,64.3
2018,10,03,00,60.1
2018,10,03,01,57.4
2018,10,03,02,56.7
2018,10,03,03,58.2
2018,10,03,04,60.4
2018,10,03,05,62.9
2018,10,03,06,62.0
2018,10,03,07,62.2
2018,10,03,08,60.5
2018,10,03,09,62.0
2018,10,03,10,64.0
2018,10,03,11,63.8
2018,10,03,12,63.2
2018,10,03,13,57.4
2018,10,03,14,55.7
2018,10,03,15,48.5
2018,10,03,16,61.3
2018,10,03,17,55.5
2018,10,03,18,47.9
2018,10,03,19,22.7
2018,10,03,20,15.6
2018,10,03,21,17.7
2018,10,03,22,16.1
2018,10,03,23,14.8
2018,10,04,00,6.2
2018,10,04,01,7.4
2018,10,04,02,31.1
2018,10,04,03,24.3
2018,10,04,04,5.5
2018,10,04,05,3.4
2018,10,04,06,2.5
2018,10,04,07,3.0
2018,10,04,08,9.2
2018,10,04,09,17.3
2018,10,04,10,30.4
2018,10,04,11,39.0
2018,10,04,12,38.0
2018,10,04,13,33.9
2018,10,04,14,36.9
2018,10,04,15,38.7
2018,10,04,16,35.8
2018,10,04,17,25.8
2018,10,04,18,13.5
2018,10,04,19,13.0
2018,10,04,20,20.6
2018,10,04,21,23.4
2018,10,04,22,21.2
2018,10,04,23,3.0
2018,10,05,00,3.0
2018,10,05,01,9.7
2018,10,05,02,2.8
2018,10,05,03,2.5
2018,10,05,04,2.5
2018,10,05,05,2.5
2018,10,05,06,2.5
2018,10,05,07,2.8
2018,10,05,08,8.7
2018,10,05,09,13.3
2018,10,05,10,21.2
2018,10,05,11,28.5
2018,10,05,12,29.8
2018,10,05,13,37.3
2018,10,05,14,50.4
2018,10,05,15,55.4
2018,10,05,16,40.1
2018,10,05,17,17.7
2018,10,05,18,10.3
2018,10,05,19,2.7
2018,10,05,20,6.5
2018,10,05,21,7.6
2018,10,05,22,2.7
2018,10,05,23,2.8
2018,10,06,00,2.7
2018,10,06,01,2.9
2018,10,06,02,2.5
2018,10,06,03,2.5
2018,10,06,04,8.9
2018,10,06,05,2.9
2018,10,06,06,2.5
2018,10,06,07,6.7
2018,10,06,08,13.1
2018,10,06,09,23.6
2018,10,06,10,26.0
2018,10,06,11,24.1
2018,10,06,12,28.3
2018,10,06,13,36.4
2018,10,06,14,31.6
2018,10,06,15,40.5
2018,10,06,16,57.8
2018,10,06,17,58.8
2018,10,06,18,49.9
2018,10,06,19,39.7
2018,10,06,20,63.1
2018,10,06,21,65.2
2018,10,06,22,69.8
2018,10,06,23,69.4
2018,10,07,00,68.7
2018,10,07,01,67.8
2018,10,07,02,64.7
2018,10,07,03,62.5
2018,10,07,04,61.8
2018,10,07,05,67.8
2018,10,07,06,64.3
2018,10,07,07,57.2
2018,10,07,08,55.2
2018,10,07,09,61.2
2018,10,07,10,64.7
2018,10,07,11,65.8
2018,10,07,12,65.2
2018,10,07,13,69.2
2018,10,07,14,67.4
2018,10,07,15,67.8
2018,10,07,16,68.2
2018,10,07,17,63.9
2018,10,07,18,50.4
2018,10,07,19,19.2
2018,10,07,20,4.2
2018,10,07,21,2.5
2018,10,07,22,3.4
2018,10,07,23,3.1
2018,10,08,00,26.8
2018,10,08,01,41.7
2018,10,08,02,43.9
2018,10,08,03,31.7
2018,10,08,04,31.3
2018,10,08,05,32.2
2018,10,08,06,21.4
2018,10,08,07,20.7
2018,10,08,08,32.9
2018,10,08,09,34.8
2018,10,08,10,38.9
2018,10,08,11,51.9
2018,10,08,12,58.5
2018,10,08,13,56.2
2018,10,08,14,67.1
2018,10,08,15,62.2
2018,10,08,16,66.5
2018,10,08,17,64.7
2018,10,08,18,47.6
2018,10,08,19,42.3
2018,10,08,20,26.8
2018,10,08,21,25.9
2018,10,08,22,32.5
2018,10,08,23,40.5
2018,10,09,00,37.0
2018,10,09,01,33.6
2018,10,09,02,34.2
2018,10,09,03,25.7
2018,10,09,04,23.8
2018,10,09,05,24.0
2018,10,09,06,26.8
2018,10,09,07,24.2
2018,10,09,08,28.8
2018,10,09,09,42.3
2018,10,09,10,54.3
2018,10,09,15,54.9
2018,10,09,16,39.8
2018,10,09,17,22.9
2018,10,09,18,10.1
2018,10,09,19,17.7
2018,10,09,20,16.8
2018,10,09,21,6.7
2018,10,09,22,7.8
2018,10,09,23,6.3
2018,10,10,00,2.8
2018,10,10,01,2.8
2018,10,10,02,2.7
2018,10,10,03,2.7
2018,10,10,04,2.7
2018,10,10,05,2.7
2018,10,10,06,2.7
2018,10,10,08,6.2
2018,10,10,09,13.7
2018,10,10,10,22.5
2018,10,10,11,32.0
2018,10,10,12,45.0
2018,10,10,13,64.6
2018,10,10,14,73.0
2018,10,10,15,75.2
2018,10,10,16,72.6
2018,10,10,17,67.5
2018,10,10,18,47.3
2018,10,10,19,31.4
2018,10,10,20,32.2
2018,10,10,21,36.3
2018,10,10,22,22.2
2018,10,10,23,12.2
2018,10,11,00,27.0
2018,10,11,01,16.8
2018,10,11,02,19.0
2018,10,11,03,6.5
2018,10,11,04,2.9
2018,10,11,05,2.6
2018,10,11,06,14.0
2018,10,11,07,30.6
2018,10,11,08,30.0
2018,10,11,09,30.5
2018,10,11,10,33.0
2018,10,11,11,49.5
2018,10,11,12,58.4
2018,10,11,13,59.1
2018,10,11,14,58.8
2018,10,11,15,49.8
2018,10,11,16,57.2
2018,10,11,17,37.1
2018,10,11,18,37.4
2018,10,11,19,34.4
2018,10,11,20,27.6
2018,10,11,21,45.6
2018,10,11,22,45.7
2018,10,11,23,49.7
2018,10,12,00,53.6
2018,10,12,01,47.0
2018,10,12,02,47.7
2018,10,12,03,49.5
2018,10,12,04,50.4
2018,10,12,05,46.6
2018,10,12,06,35.7
2018,10,12,07,18.1
2018,10,12,08,23.0
2018,10,12,09,37.3
2018,10,12,10,40.8
2018,10,12,11,46.6
2018,10,12,12,50.8
2018,10,12,13,47.1
2018,10,12,14,47.4
2018,10,12,15,46.2
2018,10,12,16,53.6
2018,10,12,17,47.3
2018,10,12,18,34.4
2018,10,12,19,34.9
2018,10,12,20,32.9
2018,10,12,21,38.0
2018,10,12,22,39.4
2018,10,12,23,38.7
2018,10,13,00,35.9
2018,10,13,01,36.9
2018,10,13,02,28.6
2018,10,13,03,28.1
2018,10,13,04,35.9
2018,10,13,05,28.0
2018,10,13,06,22.8
2018,10,13,07,20.7
2018,10,13,08,26.6
2018,10,13,09,30.7
2018,10,13,10,37.1
2018,10,13,11,52.4
2018,10,13,12,54.4
2018,10,13,13,60.7
2018,10,13,14,67.9
2018,10,13,15,59.5
2018,10,13,16,58.0
2018,10,13,17,52.8
2018,10,13,18,54.8
2018,10,13,19,52.0
2018,10,13,20,46.0
2018,10,13,21,35.2
2018,10,13,22,36.3
2018,10,13,23,26.2
2018,10,14,00,7.8
2018,10,14,01,6.7
2018,10,14,02,29.7
2018,10,14,03,10.4
2018,10,14,04,23.9
2018,10,14,05,11.9
2018,10,14,06,12.5
2018,10,14,07,11.1
2018,10,14,08,35.6
2018,10,14,09,39.7
2018,10,14,10,42.0
2018,10,14,11,54.2
2018,10,14,12,60.9
2018,10,14,13,76.4
2018,10,14,14,74.7
2018,10,14,15,72.0
2018,10,14,16,59.5
2018,10,14,17,42.8
2018,10,14,18,39.6
2018,10,14,19,16.2
2018,10,14,20,40.4
2018,10,14,21,3.4
2018,10,14,22,6.8
2018,10,14,23,2.1
2018,10,15,00,2.0
2018,10,15,01,2.2
2018,10,15,02,12.9
2018,10,15,03,7.4
2018,10,15,04,6.0
2018,10,15,05,23.6
2018,10,15,06,15.4
2018,10,15,07,17.7
2018,10,15,08,29.9
2018,10,15,09,27.2
2018,10,15,10,46.5
2018,10,15,11,57.7
2018,10,15,12,68.0
2018,10,15,13,66.4
2018,10,15,14,57.4
2018,10,15,15,39.8
2018,10,15,16,36.9
2018,10,15,17,27.7
2018,10,15,18,24.7
2018,10,15,19,23.6
2018,10,15,20,3.4
2018,10,15,21,2.7
2018,10,15,22,3.1
2018,10,15,23,2.4
2018,10,16,00,2.3
2018,10,16,01,2.3
2018,10,16,02,2.2
2018,10,16,03,2.1
2018,10,16,04,2.4
2018,10,16,05,2.0
2018,10,16,06,2.0
2018,10,16,07,2.2
2018,10,16,08,6.4
2018,10,16,09,12.0
2018,10,16,10,17.6
2018,10,16,11,25.0
2018,10,16,12,55.2
2018,10,16,13,60.1
2018,10,16,14,55.2
2018,10,16,15,35.1
2018,10,16,16,26.9
2018,10,16,17,3.6
2018,10,16,18,2.1
2018,10,16,19,2.5
2018,10,16,20,2.1
2018,10,16,21,2.7
2018,10,16,22,10.2
2018,10,16,23,22.8
2018,10,17,00,29.0
2018,10,17,01,13.4
2018,10,17,02,13.8
2018,10,17,03,23.8
2018,10,17,04,13.2
2018,10,17,05,3.9
2018,10,17,06,33.5
2018,10,17,07,27.3
2018,10,17,08,8.5
2018,10,17,09,17.1
2018,10,17,10,32.8
2018,10,17,11,42.1
2018,10,17,12,45.8
2018,10,17,13,50.6
2018,10,17,14,48.1
2018,10,17,15,56.6
2018,10,17,16,56.4
2018,10,17,17,59.9
2018,10,17,18,71.2
2018,10,17,19,71.0
2018,10,17,20,67.1
2018,10,17,21,65.5
2018,10,17,22,67.6
2018,10,17,23,63.4
2018,10,18,00,57.3
2018,10,18,01,45.9
2018,10,18,02,48.7
2018,10,18,03,54.3
2018,10,18,04,53.7
2018,10,18,05,49.2
2018,10,18,06,39.6
2018,10,18,07,21.5
2018,10,18,08,30.9
2018,10,18,09,50.8
2018,10,18,10,58.6
2018,10,18,11,64.1
2018,10,18,12,66.1
2018,10,18,13,67.0
2018,10,18,14,66.8
2018,10,18,15,63.2
2018,10,18,16,63.8
2018,10,18,17,57.6
2018,10,18,18,47.8
2018,10,18,19,42.5
2018,10,18,20,44.4
2018,10,18,21,39.5
2018,10,18,22,35.8
2018,10,18,23,41.9
2018,10,19,00,42.6
2018,10,19,01,46.2
2018,10,19,02,46.3
2018,10,19,03,45.4
2018,10,19,04,46.4
2018,10,19,05,43.7
2018,10,19,06,29.9
2018,10,19,07,19.9
2018,10,19,08,24.1
2018,10,19,09,34.8
2018,10,19,10,38.6
2018,10,19,11,40.1
2018,10,19,12,48.1
2018,10,19,13,54.7
2018,10,19,14,59.4
2018,10,19,15,61.3
2018,10,19,16,62.6
2018,10,19,17,59.0
2018,10,19,18,58.6
2018,10,19,19,51.5
2018,10,19,20,56.1
2018,10,19,21,27.7
2018,10,19,22,8.1
2018,10,19,23,5.9
2018,10,20,00,4.2
2018,10,20,01,4.7
2018,10,20,02,4.3
2018,10,20,03,2.6
2018,10,20,04,1.9
2018,10,20,05,1.9
2018,10,20,06,1.9
2018,10,20,07,3.4
2018,10,20,08,14.3
2018,10,20,09,23.5
2018,10,20,10,43.4
2018,10,20,11,49.7
2018,10,20,12,53.6
2018,10,20,13,55.7
2018,10,20,14,55.4
2018,10,20,15,50.7
2018,10,20,16,50.4
2018,10,20,17,41.9
2018,10,20,18,43.3
2018,10,20,19,30.8
2018,10,20,20,36.9
2018,10,20,21,35.3
2018,10,20,22,26.7
2018,10,20,23,38.1
2018,10,21,00,37.0
2018,10,21,01,32.2
2018,10,21,02,28.4
2018,10,21,03,26.2
2018,10,21,04,20.1
2018,10,21,05,28.6
2018,10,21,06,25.6
2018,10,21,07,32.7
2018,10,21,08,28.2
2018,10,21,09,37.7
2018,10,21,10,45.5
2018,10,21,11,47.9
2018,10,21,12,50.9
2018,10,21,13,52.5
2018,10,21,14,56.8
2018,10,21,15,62.0
2018,10,21,16,58.8
2018,10,21,17,46.1
2018,10,21,18,42.4
2018,10,21,19,7.5
2018,10,21,20,32.2
2018,10,21,21,27.4
2018,10,21,22,30.1
2018,10,21,23,49.0
2018,10,22,00,42.7
2018,10,22,01,50.4
2018,10,22,02,68.5
2018,10,22,03,70.9
2018,10,22,04,70.1
2018,10,22,05,63.2
2018,10,22,06,62.4
2018,10,22,07,62.5
2018,10,22,08,63.0
2018,10,22,09,63.3
2018,10,22,10,64.4
2018,10,22,11,66.7
2018,10,22,12,68.4
2018,10,22,13,71.0
2018,10,22,14,73.4
2018,10,22,15,73.4
2018,10,22,16,68.5
2018,10,22,17,69.8
2018,10,22,18,68.6
2018,10,22,19,67.1
2018,10,22,20,66.0
2018,10,22,21,62.3
2018,10,22,22,59.6
2018,10,22,23,61.6
2018,10,23,00,59.6
2018,10,23,01,45.3
2018,10,23,02,42.3
2018,10,23,03,47.5
2018,10,23,04,47.9
2018,10,23,05,36.4
2018,10,23,06,35.2
2018,10,23,07,40.7
2018,10,23,08,37.6
2018,10,23,09,47.1
2018,10,23,10,44.5
2018,10,23,11,45.3
2018,10,23,12,43.4
2018,10,23,13,51.6
2018,10,23,14,56.3
2018,10,23,15,55.3
2018,10,23,16,56.6
2018,10,23,17,58.6
2018,10,23,18,56.0
2018,10,23,19,54.5
2018,10,23,20,46.5
2018,10,23,21,30.7
2018,10,23,22,41.9
2018,10,23,23,42.3
2018,10,24,00,43.5
2018,10,24,01,39.7
2018,10,24,02,37.7
2018,10,24,03,41.0
2018,10,24,04,41.5
2018,10,24,05,39.7
2018,10,24,06,43.1
2018,10,24,07,42.0
2018,10,24,08,45.9
2018,10,24,09,46.6
2018,10,24,10,50.7
2018,10,24,11,51.1
2018,10,24,12,53.5
2018,10,24,13,48.2
2018,10,24,14,51.5
2018,10,24,15,44.8
2018,10,24,16,44.0
2018,10,24,17,47.0
2018,10,24,18,48.2
2018,10,24,19,52.8
2018,10,24,20,34.5
2018,10,24,21,18.8
2018,10,24,22,25.7
2018,10,24,23,32.1
2018,10,25,00,28.6
2018,10,25,01,39.6
2018,10,25,02,32.9
2018,10,25,03,46.5
2018,10,25,04,57.3
2018,10,25,05,56.8
2018,10,25,06,48.2
2018,10,25,07,50.8
2018,10,25,08,60.7
2018,10,25,09,64.6
2018,10,25,10,60.5
2018,10,25,11,62.5
2018,10,25,12,60.9
2018,10,25,13,60.6
2018,10,25,14,54.4
2018,10,25,15,39.5
2018,10,25,16,52.1
2018,10,25,17,43.3
2018,10,25,18,38.2
2018,10,25,19,35.2
2018,10,25,20,50.6
2018,10,25,21,38.0
2018,10,25,22,47.0
2018,10,25,23,45.3
2018,10,26,00,32.3
2018,10,26,01,33.3
2018,10,26,02,20.4
2018,10,26,03,21.4
2018,10,26,04,26.2
2018,10,26,05,27.1
2018,10,26,06,22.8
2018,10,26,07,44.2
2018,10,26,08,52.9
2018,10,26,09,57.3
2018,10,26,10,56.9
2018,10,26,11,50.7
2018,10,26,12,46.0
2018,10,26,13,55.4
2018,10,26,14,65.9
2018,10,26,15,67.2
2018,10,26,16,67.7
2018,10,26,17,66.3
2018,10,26,18,70.5
2018,10,26,19,71.0
2018,10,26,20,71.9
2018,10,26,21,67.5
2018,10,26,22,67.6
2018,10,26,23,67.7
2018,10,27,00,67.4
2018,10,27,01,67.7
2018,10,27,02,69.6
2018,10,27,03,69.0
2018,10,27,04,68.3
2018,10,27,05,67.5
2018,10,27,06,66.8
2018,10,27,07,59.6
2018,10,27,08,67.8
2018,10,27,09,21.4
2018,10,27,10,38.3
2018,10,27,11,42.2
2018,10,27,12,52.9
2018,10,27,13,37.2
2018,10,27,14,33.1
2018,10,27,15,44.9
2018,10,27,16,53.7
2018,10,27,17,11.1
2018,10,27,18,2.8
2018,10,27,19,0.6
2018,10,27,20,3.4
2018,10,27,21,19.2
2018,10,27,22,34.0
2018,10,27,23,36.4
2018,10,28,00,36.0
2018,10,28,01,39.5
2018,10,28,02,36.6
2018,10,28,03,36.9
2018,10,28,04,33.9
2018,10,28,05,33.5
2018,10,28,06,33.5
2018,10,28,07,29.9
2018,10,28,08,34.6
2018,10,28,09,43.2
2018,10,28,10,47.9
2018,10,28,11,51.0
2018,10,28,12,53.6
2018,10,28,13,52.6
2018,10,28,14,51.5
2018,10,28,15,52.2
2018,10,28,16,50.0
2018,10,28,17,34.4
2018,10,28,18,30.2
2018,10,28,19,27.8
2018,10,28,20,33.3
2018,10,28,21,36.7
2018,10,28,22,35.3
2018,10,28,23,36.5
2018,10,29,00,40.0
2018,10,29,01,38.0
2018,10,29,02,35.4
2018,10,29,03,36.5
2018,10,29,04,31.6
2018,10,29,05,27.1
2018,10,29,06,23.8
2018,10,29,07,15.8
2018,10,29,08,11.8
2018,10,29,09,14.7
2018,10,29,10,26.4
2018,10,29,11,27.9
2018,10,29,12,33.0
2018,10,29,13,32.9
2018,10,29,14,33.1
2018,10,29,15,32.4
2018,10,29,16,28.3
2018,10,29,17,23.5
2018,10,29,18,18.2
2018,10,29,19,20.7
2018,10,29,20,25.6
2018,10,29,21,26.5
2018,10,29,22,27.9
2018,10,29,23,27.5
2018,10,30,00,28.4
2018,10,30,01,29.2
2018,10,30,02,27.6
2018,10,30,03,25.1
2018,10,30,04,20.4
2018,10,30,05,17.0
2018,10,30,06,9.0
2018,10,30,07,3.6
2018,10,30,08,0.7
2018,10,30,09,1.8
2018,10,30,10,3.9
2018,10,30,11,6.7
2018,10,30,12,7.5
2018,10,30,13,7.5
2018,10,30,14,5.5
2018,10,30,15,5.5
2018,10,30,16,1.3
2018,10,30,17,12.2
2018,10,30,18,29.5
2018,10,30,19,34.9
2018,10,30,20,37.1
2018,10,30,21,32.7
2018,10,30,22,35.5
2018,10,30,23,38.6
2018,11,01,00,0.0
2018,11,01,01,0.0
2018,11,01,02,1.6
2018,11,01,03,1.0
2018,11,01,04,9.0
2018,11,01,05,10.3
2018,11,01,06,11.3
2018,11,01,07,10.4
2018,11,01,08,15.2
2018,11,01,09,14.7
2018,11,01,10,24.3
2018,11,01,11,21.8
2018,11,01,12,26.5
2018,11,01,13,30.2
2018,11,01,14,28.5
2018,11,01,15,31.2
2018,11,01,16,21.8
2018,11,01,17,21.2
2018,11,01,18,23.0
2018,11,01,19,14.8
2018,11,01,20,14.8
2018,11,01,21,18.6
2018,11,01,22,20.7
2018,11,01,23,21.8
2018,11,02,00,58.9
2018,11,02,01,65.9
2018,11,02,02,66.8
2018,11,02,03,64.2
2018,11,02,04,59.0
2018,11,02,05,56.6
2018,11,02,06,55.4
2018,11,02,07,52.0
2018,11,02,08,52.6
2018,11,02,10,49.3
2018,11,02,11,55.2
2018,11,02,12,56.6
2018,11,02,13,54.7
2018,11,02,14,55.6
2018,11,02,15,54.4
2018,11,02,16,53.0
2018,11,02,17,51.1
2018,11,02,18,56.6
2018,11,02,19,55.9
2018,11,02,20,55.5
2018,11,02,21,31.8
2018,11,02,22,47.4
2018,11,02,23,43.1
2018,11,03,00,30.6
2018,11,03,01,2.6
2018,11,03,02,3.8
2018,11,03,03,6.3
2018,11,03,04,3.4
2018,11,03,05,4.9
2018,11,03,06,9.7
2018,11,03,07,8.3
2018,11,03,08,11.1
2018,11,03,09,22.7
2018,11,03,10,29.2
2018,11,03,11,29.6
2018,11,03,12,36.2
2018,11,03,13,38.1
2018,11,03,14,37.5
2018,11,03,15,36.2
2018,11,03,16,31.4
2018,11,03,17,15.0
2018,11,03,18,23.1
2018,11,03,19,25.2
2018,11,03,20,27.3
2018,11,03,21,22.7
2018,11,03,22,10.7
2018,11,03,23,13.2
2018,11,04,00,7.7
2018,11,04,01,6.3
2018,11,04,02,4.3
2018,11,04,03,3.2
2018,11,04,04,2.3
2018,11,04,05,0.8
2018,11,04,06,2.6
2018,11,04,07,2.1
2018,11,04,08,5.1
2018,11,04,09,11.6
2018,11,04,10,15.8
2018,11,04,11,21.7
2018,11,04,12,20.9
2018,11,04,13,19.8
2018,11,04,14,29.3
2018,11,04,15,18.8
2018,11,04,16,9.5
2018,11,04,17,1.1
2018,11,04,18,0.0
2018,11,04,19,0.0
2018,11,04,20,0.0
2018,11,04,21,0.0
2018,11,04,22,0.0
2018,11,04,23,0.0
2018,11,05,00,0.0
2018,11,05,01,0.0
2018,11,05,02,0.0
2018,11,05,03,0.0
2018,11,05,04,0.0
2018,11,05,05,0.0
2018,11,05,06,0.0
2018,11,05,07,0.0
2018,11,05,08,0.0
2018,11,05,09,2.3
2018,11,05,10,5.0
2018,11,05,11,7.8
2018,11,05,12,10.6
2018,11,05,13,11.1
2018,11,05,14,7.3
2018,11,05,15,4.5
2018,11,05,16,2.3
2018,11,05,17,-1.9
